time,unprocessed_text,processed_text,uri_post,username,label,score
Fri Sep 08 12:10:03 +0000 2023,di tanggal 25 Agustus aku dan teman teman peserta magang lainnya mengikuti acara Sapa Mahasiswa Magang yang diselenggerakan oleh pihak MSIB Kampus Merdeka #ceritamagang https://t.co/CzvPDxiPG5,tanggal 25 agustus teman teman serta magang ikut acara sapa mahasiswa magang diselenggerakan msib kampus merdeka ceritamagang httpstcoczvpdxipg5,https://x.com/lexiaifani_/status/1700119306326221093,lexiaifani_,NEUTRAL,0.9997122883796692
Fri Sep 08 11:45:32 +0000 2023,Alhamdulillah di MSIB Batch 5 ini aku diberi kesempatan untuk ikut Magang Kampus Merdeka di BTPN Syariah sebagai Fasilitator Pendamping #ceritamagang https://t.co/aaFTe6QLuZ,alhamdulillah msib batch 5 sempat magang kampus merdeka btpn syariah fasilitator damping ceritamagang httpstcoaafte6qluz,https://x.com/lexiaifani_/status/1700113133443137647,lexiaifani_,NEUTRAL,0.9957083463668823
Wed Sep 06 09:44:27 +0000 2023,Seberapa tahu ya anak magang MSIB batch 5 mengenai produk-produk dari Widya Matador? Selengkapnya mengenai Widya Matador kunjungi https://t.co/UMBBZrJPda atau klik link di bio! #kampusmerdeka #msibbatch5 #msib #mbkm #widyamatador #quickinterview #anakmagang #magang https://t.co/Bh0XjMgWEz,ya anak magang msib batch 5 produkproduk widya matador lengkap widya matador kunjung httpstcoumbbzrjpda klik link bio kampusmerdeka msibbatch5 msib mbkm widyamatador quickinterview anakmagang magang httpstcobh0xjmgwez,https://x.com/WidyaMatador/status/1699357887867543554,WidyaMatador,NEUTRAL,0.999347984790802
Wed Sep 06 07:28:01 +0000 2023,DOSEN UNIVERSITAS BSI LOLOS PROGRAM MBKM Selamat kepada Dosen Universitas BSI (Bina Sarana Informatika) yang telah lolos Program Merdeka Belajar Kampus Merdeka (MBKM) sebagai dosen pendamping program Magang dan Studi Independen Bersertifikat (MSIB) angkatan 5 tahun 2023. https://t.co/qlgwzs8ui0,dosen universitas bsi lolos program mbkm selamat dosen universitas bsi bina sarana informatika lolos program merdeka ajar kampus merdeka mbkm dosen damping program magang studi independen sertifikat msib angkat 5 2023 httpstcoqlgwzs8ui0,https://x.com/ubsi_kramat98/status/1699323551910961522,ubsi_kramat98,NEUTRAL,0.9995879530906677
Wed Sep 06 00:52:49 +0000 2023,Atas Prestasinya Lolos Program Merdeka Belajar Kampus Merdeka sebagai Dosen Pendamping Program Magang dan Studi Independen Bersertifikat (MSIB) Angkatan 5 Tahun 2023. #MBKM #MBKMNusaMandiri #MSIB5UNM #MSIB5UNM2023 #DosenPendamping #MSIBNusaMandiri,prestasi lolos program merdeka ajar kampus merdeka dosen damping program magang studi independen sertifikat msib angkat 5 2023 mbkm mbkmnusamandiri msib5unm msib5unm2023 dosenpendamping msibnusamandiri,https://x.com/_NusaMandiri/status/1699224096218001434,_NusaMandiri,NEUTRAL,0.999261200428009
Tue Sep 05 16:14:07 +0000 2023,Kangen magang msib :( pengen ikut lagii ,kangen magang msib ken lagi,https://x.com/ardelati/status/1699093563991330925,ardelati,NEUTRAL,0.9977084398269653
Tue Sep 05 15:17:26 +0000 2023,#Day9 hari ini gw mengikuti kegiatan yg sangat menarik nihhh.. yapsss kegiatan Sapa Mahasiswa Magang yaitu sosialisasi dari MSIB Kampus Merdeka yang pastinya menarik dong topik pembahasannya #ProgramBestee #BersamaBerdaya #MemberiMakna #MagangMerdeka #BukanMagangBiasa https://t.co/dLQz1T6ndO,day9 gw ikut giat yg tarik nihhh yapsss giat sapa mahasiswa magang sosialisasi msib kampus merdeka pasti tarik topik bahas programbestee bersamaberdaya memberimakna magangmerdeka bukanmagangbiasa httpstcodlqz1t6ndo,https://x.com/Afifah_faaaa/status/1699079295782809816,Afifah_faaaa,NEUTRAL,0.7365015745162964
Tue Sep 05 14:53:51 +0000 2023,Pastinya banyak banget nethink yang kemungkinan kalo aku gabisa lolos dan lain lain tapi Alhamdulillah setelah penantian yang cukup mengharukan ternyata aku di nyatain lolos program magang MSIB di BTPN Syariah,pasti banget nethink kalo gabisa lolos alhamdulillah nanti haru nyatain lolos program magang msib btpn syariah,https://x.com/imshofiyaa/status/1699073361329127695,imshofiyaa,POSITIVE,0.9993446469306946
Tue Sep 05 14:12:16 +0000 2023,magang msib kalo 6 hari kerja tu termasuk pelanggaran ga si? serius nanya karena pure gatau soalnya di logbook cm 5 hari kerja tag msib batch 5,magang msib kalo 6 kerja tu langgar ga si serius nanya pure gatau logbook cm 5 kerja tag msib batch 5,https://x.com/99liners_/status/1699062895957733857,99liners_,NEGATIVE,0.9996312856674194
Tue Sep 05 11:07:07 +0000 2023,@MSAdiiiiiii Apa yang aku syukuri hari ini aku dari dua bulan yang lalu ikut magang dan stupen msib dan hari ini magangku selesai aku bersyukur bisa menyelesaikan dengan baik dan berkontribusi dalam copywriting. Juga aku bersyukur meskipun stupen msib ku lintas jurusan tapi punya teman ,msadiiiiiii syukur magang stupen msib magang selesai syukur selesai kontribusi copywriting syukur stupen msib ku lintas jurus teman,https://x.com/arkichieve/status/1699016303246500323,arkichieve,NEUTRAL,0.999526858329773
Tue Sep 05 08:06:51 +0000 2023,Duarr tibalah Tanggal 14 Agustus 2023 merupakan hari dimana kegiatan magang dimulai serentak satu Indonesia. Sama seperti perusahaan lainya disini kita yang dinyatakan lolos diwajibkan untuk mengikuti proses pembukaan dan onboarding. Degdegan say #bukanmagangbiasa #Day1 #msib https://t.co/l8XK79CusL,duarr tiba tanggal 14 agustus 2023 mana giat magang serentak indonesia usaha lai nyata lolos wajib ikut proses buka onboarding degdegan say bukanmagangbiasa day1 msib httpstcol8xk79cusl,https://x.com/Cassaz0/status/1698970938128449739,Cassaz0,NEUTRAL,0.999588668346405
Tue Sep 05 04:57:34 +0000 2023,UNP Bekali Mahasiswa dan Dosen untuk Magang dan Studi Independen Bersertifikat (MSIB) BATCH 5 Tahun 2023 https://t.co/JFtYDkWBN5,unp bekal mahasiswa dosen magang studi independen sertifikat msib batch 5 2023 httpstcojftydkwbn5,https://x.com/HumasUnp/status/1698923303111663962,HumasUnp,NEUTRAL,0.99969482421875
Mon Sep 04 15:30:04 +0000 2023,@applebysmew @collegemenfess biasanya bpjph emg bukanya agak akhir2 deadline pendaftaran kak. pantengin aja ignya msib soalnya ak taunya jg dari ignya msib h-2 tutup baru share flyer bpjph buka pendaftaran magang tp kl selain bpjph mgkn keywordnya lab atau analis atau kimia/biologi gt2 si kak,applebysmew collegemenfess bpjph emg buka akhir2 deadline daftar kak pantengin aja ignya msib ak tau jg ignya msib h2 tutup share flyer bpjph buka daftar magang tp kl bpjph mgkn keywordnya lab analis kimiabiologi gt2 si kak,https://x.com/nasywrites/status/1698720090257240485,nasywrites,NEGATIVE,0.8849881291389465
Mon Sep 04 15:21:57 +0000 2023,Dihari yang sama 14 Agt 2023 BTPN Syariah juga melaksanakan on-boarding. Seneng banget akhirnya setelah opete berminggu-minggu hari ini resmi menjadi peserta magang BTPN program MSIB Batch 5. #ProgramBestee #BersamaBerdaya #MemberiMakna #MagangMerdeka #BukanMagangBiasa https://t.co/rmHniwDuhR,hari 14 agt 2023 btpn syariah laksana onboarding neng banget opete bermingguminggu resmi serta magang btpn program msib batch 5 programbestee bersamaberdaya memberimakna magangmerdeka bukanmagangbiasa httpstcormhniwduhr,https://x.com/NovitaAlamsyah1/status/1698718047887122594,NovitaAlamsyah1,NEUTRAL,0.9960713386535645
Mon Sep 04 14:54:22 +0000 2023,#day1 Oke untuk day 1 #ceritamagang 14 Agustus 2023 seluruh Indonesia serentak peserta magang mengikuti on boarding dari Mitra nya masing dan juga Kampus Merdeka MSIB Batch 5 #ProgramBestee #BersamaBerdaya #MemberiMakna #MagangMerdeka #BukanMagangBiasa https://t.co/h1G3bAXfAD,day1 oke day 1 ceritamagang 14 agustus 2023 indonesia serentak serta magang ikut on boarding mitra nya kampus merdeka msib batch 5 programbestee bersamaberdaya memberimakna magangmerdeka bukanmagangbiasa httpstcoh1g3baxfad,https://x.com/choconutmatcha/status/1698711106100122073,choconutmatcha,NEUTRAL,0.9994716048240662
Mon Sep 04 14:53:07 +0000 2023,Oke di hari pertama tepatnya tanggal 14 Agustus 2023 kami mengikuti acara on-boarding serentak secara online yang menandakan kami telah resmi menjadi peserta magang program MSIB Batch V. #ProgramBestee #BersamaBerdaya #MemberiMakna #MagangMerdeka #BukanMagangBiasa https://t.co/TeEwXIQGh4,oke tepat tanggal 14 agustus 2023 ikut acara onboarding serentak online tanda resmi serta magang program msib batch v programbestee bersamaberdaya memberimakna magangmerdeka bukanmagangbiasa httpstcoteewxiqgh4,https://x.com/DindaResa22/status/1698710788138221765,DindaResa22,NEUTRAL,0.999599039554596
Mon Sep 04 14:51:46 +0000 2023,Hari pertama niyy tanggal 14 Agustus 2023 kami melaksanakan on-boarding nasional MSIB Batch 5 secara online. Dengan adanya on-boarding ini kami resmi menjadi peserta magang program MSIB Batch 5 #ProgramBestee #BersamaBerdaya #MemberiMakna #MagangMerdeka #BukanMagangBiasa https://t.co/emUIsandNZ,niyy tanggal 14 agustus 2023 laksana onboarding nasional msib batch 5 online onboarding resmi serta magang program msib batch 5 programbestee bersamaberdaya memberimakna magangmerdeka bukanmagangbiasa httpstcoemuisandnz,https://x.com/NovitaAlamsyah1/status/1698710449838227729,NovitaAlamsyah1,NEUTRAL,0.9995021820068359
Mon Sep 04 14:47:36 +0000 2023,Waktu itu aku sedih banget karena aku menolak tawaran mitra gara-gara penempatanya di luar jawa dan sepertinya udah gak ada harapan lolos mitra lain lagi karena udah mepet penutupan pengumuman magang program MSIB.,sedih banget tolak tawar mitra garagara penempatanya jawa udah gak harap lolos mitra udah mepet tutup umum magang program msib,https://x.com/samaniatunnia_/status/1698709403267129680,samaniatunnia_,NEGATIVE,0.9998481273651123
Mon Sep 04 14:34:54 +0000 2023,Jadi setelah proses penyeleksian program MSIB Batch 5 kurang lebih 2 bulan akhirnya opete aku berakhir di tgl 18 Juli 2023 dimana alhamdulillah aku keterima magang di BTPN Syariah. Yeayyy #ProgramBestee #BersamaBerdaya #MemberiMakna #MagangMerdeka #BukanMagangBiasa https://t.co/oVUwy4FO1y,proses seleksi program msib batch 5 2 opete tgl 18 juli 2023 mana alhamdulillah terima magang btpn syariah yeayyy programbestee bersamaberdaya memberimakna magangmerdeka bukanmagangbiasa httpstcoovuwy4fo1y,https://x.com/NovitaAlamsyah1/status/1698706204208578829,NovitaAlamsyah1,NEUTRAL,0.9985338449478149
Mon Sep 04 14:18:42 +0000 2023,Haloo gaiss disini aku mau berbagi cuitan berseri #ceritamagang mengenai pengalaman aku selama 2 minggu magang di BTPN Syariah program MSIB Batch 5. Kita langsung simak ceritanya aja yaaa #ProgramBestee #BersamaBerdaya #MemberiMakna #MagangMerdeka #BukanMagangBiasa,haloo gaiss bagi cuit seri ceritamagang alam 2 minggu magang btpn syariah program msib batch 5 langsung simak cerita aja yaaa programbestee bersamaberdaya memberimakna magangmerdeka bukanmagangbiasa,https://x.com/NovitaAlamsyah1/status/1698702129064763503,NovitaAlamsyah1,NEUTRAL,0.9944221377372742
Mon Sep 04 13:57:24 +0000 2023,Kegiatan ini diawali dengan kegiatan on boarding dengan lembaga mitra serta dengan kemendikbud yang diikuti oleh seluruh peserta magang MSIB dan SI di seluruh Indonesia yang dilaksanakan secara daring. Day 2-6 di gunakan sebagai kegiatan pembekalan bagi peserta. https://t.co/Nq7eM4ckpn,giat awal giat on boarding lembaga mitra kemendikbud ikut serta magang msib si indonesia laksana daring day 26 giat bekal serta httpstconq7em4ckpn,https://x.com/salon_paskoyo/status/1698696769348280717,salon_paskoyo,NEUTRAL,0.9996178150177002
Mon Sep 04 13:50:01 +0000 2023,Magang ini merupakan program MSIB yg diusung dari kemendikbud melalui program kampus merdeka.,magang program msib yg usung kemendikbud program kampus merdeka,https://x.com/salon_paskoyo/status/1698694911485452691,salon_paskoyo,NEUTRAL,0.999367892742157
Mon Sep 04 13:30:15 +0000 2023,Hai guys ini ceritaku selama mengikuti kegiatan MSIB Batch 5 yaitu Magang di BTPN Syariah #ceritamagang https://t.co/cW9SSSVdK0,hai guys cerita ikut giat msib batch 5 magang btpn syariah ceritamagang httpstcocw9sssvdk0,https://x.com/yosvania_/status/1698689934297575637,yosvania_,NEUTRAL,0.999675989151001
Mon Sep 04 11:40:55 +0000 2023,Btw aku lolos program MSIB MBKM magang di BTPN Syariah sebagai fasilitator pendamping. Jujur seneng banget karena awalnya sudah pasrah di ghosting banyak mitra ehh rejekinya lolos sebagai Fasilitator Pendamping di kota asal sendiri.. Yayy!! https://t.co/Ro0NesCY3B,btw lolos program msib mbkm magang btpn syariah fasilitator damping jujur neng banget pasrah ghosting mitra ehh rejekinya lolos fasilitator damping kota yayy httpstcoro0nescy3b,https://x.com/ika_lulus67498/status/1698662420552790417,ika_lulus67498,POSITIVE,0.9974489808082581
Mon Sep 04 10:51:26 +0000 2023,Cussss #Day1 14 Agustus 2023 adalah hari pertama mulainya pelaksanaan magang ada 2 kegiatan yaitu onboarding btpn syariah dan onboarding nasional msib angkatan 5 https://t.co/gzoKKCOzFc,cussss day1 14 agustus 2023 mulai laksana magang 2 giat onboarding btpn syariah onboarding nasional msib angkat 5 httpstcogzokkcozfc,https://x.com/itshaquee/status/1698649968767340597,itshaquee,NEUTRAL,0.9996829032897949
Mon Sep 04 09:59:58 +0000 2023,DOSEN UNIVERSITAS BSI LOLOS PROGRAM MBKM Selamat kepada Dosen Universitas BSI (Bina Sarana Informatika) yang telah lolos Program Merdeka Belajar Kampus Merdeka (MBKM) sebagai dosen pendamping program Magang dan Studi Independen Bersertifikat (MSIB) angkatan 5 tahun 2023. https://t.co/L3owacFxq4,dosen universitas bsi lolos program mbkm selamat dosen universitas bsi bina sarana informatika lolos program merdeka ajar kampus merdeka mbkm dosen damping program magang studi independen sertifikat msib angkat 5 2023 httpstcol3owacfxq4,https://x.com/bsi_kalimalang/status/1698637014860784085,bsi_kalimalang,NEUTRAL,0.99957674741745
Mon Sep 04 09:55:13 +0000 2023,DOSEN UNIVERSITAS BSI LOLOS PROGRAM MBKM Selamat kepada Dosen Universitas BSI (Bina Sarana Informatika) yang telah lolos Program Merdeka Belajar Kampus Merdeka (MBKM) sebagai dosen pendamping program Magang dan Studi Independen Bersertifikat (MSIB) angkatan 5 tahun 2023. https://t.co/9ReYjP6kgP,dosen universitas bsi lolos program mbkm selamat dosen universitas bsi bina sarana informatika lolos program merdeka ajar kampus merdeka mbkm dosen damping program magang studi independen sertifikat msib angkat 5 2023 httpstco9reyjp6kgp,https://x.com/bsiFatmawati/status/1698635820834689334,bsiFatmawati,NEUTRAL,0.9995998740196228
Sat Sep 02 13:45:32 +0000 2023,@berrycake_q @sbmptnfess Tapi jujur banyak enaknya. Krna aiesec aku jadi punya banyak opportunity buat ikutan ini itu. Contoh lolos MSIB kampus merdeka krna CV ku emg kebanyakan experience pas aku jadi anak aiesec. Walaupun jurusanku ga sesuai sama tmpt magang tapi ketrima ,berrycakeq sbmptnfess jujur enak krna aiesec opportunity ikut contoh lolos msib kampus merdeka krna cv ku emg banyak experience pas anak aiesec jurus ga sesuai tmpt magang ketrima,https://x.com/charityiaps/status/1697969005561356521,charityiaps,POSITIVE,0.999637246131897
Sat Sep 02 10:56:57 +0000 2023,@nctzenbase admin magang msib,nctzenbase admin magang msib,https://x.com/vikareyy/status/1697926581807980869,vikareyy,NEUTRAL,0.9993497729301453
Sat Sep 02 10:54:58 +0000 2023,Kalian yg berencana ngundurin diri dan memaksimalkan ikut program kampus merdeka yaitu 2x sebaiknya diurus sampai tuntas biar ga menyesal nanti aku ga bisa ikut msib lagi karna udah keitung 2x yaitu SI yg ngundurin diri tp ga tuntas (sampai kegiatan ilang) dan magang batch 3,yg rencana ngundurin maksimal program kampus merdeka 2x urus tuntas biar ga sesal ga msib karna udah keitung 2x si yg ngundurin tp ga tuntas giat ilang magang batch 3,https://x.com/nyuwiforlifeu/status/1697926082702516539,nyuwiforlifeu,NEGATIVE,0.9959081411361694
Sat Sep 02 02:20:06 +0000 2023,Sebanyak 1.430 Mahasiswa Peserta Magang Studi Independen Bersertifikat (MSIB) Angkatan ke-5 Tahun 2023 segera diterjunkan untuk membantu Pemkot Surabaya. #publisherstory #beritaanaksurabaya https://t.co/e6I5PnCSaU,1430 mahasiswa serta magang studi independen sertifikat msib angkat ke5 2023 terjun bantu pemkot surabaya publisherstory beritaanaksurabaya httpstcoe6i5pncsau,https://x.com/kumparan/status/1697796513295155562,kumparan,NEUTRAL,0.9996892213821411
Fri Sep 01 16:27:30 +0000 2023,@ub_mfs - ikut organisasi secukupnya aja si - ikut lomba - semester 5 msib ambil studi independen (kalo mau switch) - trs semester berikutnya magang merdeka kwkw,ubmfs organisasi aja si lomba semester 5 msib ambil studi independen kalo switch trs semester magang merdeka kwkw,https://x.com/kimlniz/status/1697647378478858501,kimlniz,NEUTRAL,0.9986923336982727
Fri Sep 01 10:05:27 +0000 2023,Menyadari dari awal 2023 bnr² kayak gak berasa istirahat JAN: kls praktikum 2x sidang kuali panitia seminar ukm dftr² magang FEB-JUL: magang TK &amp; MSIB full wfo ngonser suga bimbingan dospem ampe juli AGT: psikotes interview sidang PI Bulan September mari rehat deh :'),sadar 2023 bnr kayak gak asa istirahat jan kls praktikum 2x sidang kuali panitia seminar ukm dftr magang febjul magang tk amp msib full wfo ngonser suga bimbing dospem ampe juli agt psikotes interview sidang pi september mari rehat deh,https://x.com/PearlCherry24/status/1697551233895281131,PearlCherry24,NEGATIVE,0.5657840371131897
Fri Sep 01 07:32:20 +0000 2023,1.430 mahasiswa dari penjuru Indonesia magang di Surabaya! Mahasiswa Peserta Magang Studi Independen Bersertifikat (MSIB) angkatan ke-5 Tahun 2023 segera diterjunkan untuk membantu Pemerintah Kota Surabaya dalam meningkatkan kualitas pelayanan pelayanan publik di Surabaya https://t.co/cpA0gtdyTV,1430 mahasiswa penjuru indonesia magang surabaya mahasiswa serta magang studi independen sertifikat msib angkat ke5 2023 terjun bantu perintah kota surabaya tingkat kualitas layan layan publik surabaya httpstcocpa0gtdytv,https://x.com/BanggaSurabaya/status/1697512698421129252,BanggaSurabaya,NEUTRAL,0.9994128942489624
Fri Sep 01 07:25:29 +0000 2023,Hai #SobATRBPN Bersama dengan Direktorat Jenderal Pengendalian dan Penertiban Tanah dan Ruang hari ini PPSDM Kementerian ATR/BPN menyelenggarakan Grand Launching Program Magang Studi Independen Bersertifikat (MSIB) The Land Utilisation Control Internship for Inclusive Rural https://t.co/VG5QzEuDJr,hai sobatrbpn direktorat jenderal kendali tertib tanah ruang ppsdm menteri atrbpn selenggara grand launching program magang studi independen sertifikat msib the land utilisation control internship for inclusive rural httpstcovg5qzeudjr,https://x.com/KantahKabSeluma/status/1697510975673639392,KantahKabSeluma,NEUTRAL,0.9996412992477417
